has_types	0.02824
	0.20148	candles
	0.19985	ovens
	0.19803	smolder
	0.19536	pyres
	0.19152	smoldered
	0.18978	candle
	0.18823	cremations
	0.18793	backburner
	0.18603	cremation
	0.18526	tobacco
	0.18252	crematorium
	0.18234	fireplaces
	0.18189	votive
	0.18183	extinguished
	0.18158	campfires
	0.18141	butane
	0.17525	interred
	0.17153	incineration
	0.16945	stove
	0.16870	lantern
	0.16847	kilns
	0.16814	ignites
	0.16781	caskets
	0.16775	incinerator
	0.16750	smouldering
	0.16730	coffins
	0.16722	carcinogens
	0.16700	smoldering
has_a_blade_blades	0.88889
	0.29936	paring
	0.28541	machete
	0.27211	machetes
	0.26249	knives
	0.25813	blade
	0.24416	blades
	0.24372	shears
	0.23252	sharpening
	0.23190	knife
	0.23176	scalpel
	0.23161	scythe
	0.22803	mandoline
	0.22453	cleaver
	0.21880	ax
	0.21596	sharpened
	0.21401	saws
	0.20901	axe
	0.20865	lopping
	0.20766	chainsaws
	0.20679	hatchet
	0.20557	furloughs
	0.20492	parrying
	0.20346	sharpen
	0.20310	bladed
	0.20152	serrated
	0.19637	parried
	0.19406	chopping
	0.19325	dicing
	0.19283	verite
	0.19100	mincing
	0.19091	iRobot
	0.18844	tanto
	0.18736	decapitate
	0.18587	trowel
	0.18550	chisels
	0.18533	slashing
	0.18287	bulldozers
	0.18175	dismember
	0.17776	shovels
	0.17756	swords
	0.17715	behead
	0.17693	entrenching
	0.17622	slicing
	0.17438	plough
	0.17400	hacksaw
	0.17376	wielded
	0.17352	savagely
	0.17172	chainsaw
	0.17051	bested
	0.16947	blenders
has_eyes	0.88976
	0.24470	quail
	0.23454	nymphs
	0.23066	grouse
	0.23065	trout
	0.23062	bluefin
	0.22364	cockroach
	0.22219	hatcheries
	0.22114	breeding
	0.22078	coho
	0.21879	rockfish
	0.21726	migratory
	0.21468	yearling
	0.21315	hunters
	0.21147	catfish
	0.21071	waterfowl
	0.20993	hunted
	0.20991	predation
	0.20964	sired
	0.20955	rodent
	0.20928	domesticated
	0.20875	breeders
	0.20599	wolves
	0.20359	breeds
	0.20347	prey
	0.20175	mammal
	0.20070	nymph
	0.19951	fisheries
	0.19900	feedlots
	0.19873	rodents
	0.19859	larvae
	0.19817	redfish
	0.19718	carp
	0.19701	grasshoppers
	0.19600	predator
	0.19596	bedbug
	0.19589	purebred
	0.19471	chinook
	0.19433	bred
	0.19303	pheasant
	0.19209	populations
	0.19207	preys
	0.19118	fishery
	0.19102	hatchery
	0.19012	breed
	0.18803	nutria
	0.18727	animals
	0.18714	steelhead
	0.18708	euthanized
	0.18654	songbirds
	0.18603	pest
does_lay_eggs	0.89286
	0.27027	hatching
	0.24163	flightless
	0.23186	peregrine
	0.23172	waterfowl
	0.22476	avian
	0.21688	hatched
	0.21150	migratory
	0.20361	loggerhead
	0.19935	raptors
	0.19922	plumage
	0.19861	hatcheries
	0.19239	birds
	0.19121	geese
	0.18988	bird
	0.18649	nesting
	0.18562	broods
	0.18468	falcon
	0.18298	terns
	0.18170	dragonflies
	0.17997	heron
	0.17717	warbler
	0.17591	hatchlings
	0.17460	storks
	0.17410	ducks
	0.17084	hawks
	0.17030	amphibians
	0.16834	pelicans
	0.16810	herons
	0.16767	ibis
	0.16636	egrets
	0.16587	woodpecker
	0.16456	wintering
	0.16363	cormorants
	0.16242	bedbug
	0.16200	nests
	0.15890	songbirds
	0.15782	ornithologist
	0.15773	turtles
	0.15511	stork
	0.15408	pheasant
	0.15393	nymphs
	0.15267	hawk
	0.15202	gull
	0.15172	hatchery
	0.15092	vulture
	0.15082	fowl
	0.15075	gulls
	0.15052	refuges
	0.15031	gecko
	0.15004	roost
is_useful	0.89398
	0.35568	handy
	0.35471	screwdriver
	0.30947	tool
	0.29830	scraper
	0.28403	wrench
	0.28347	pliers
	0.27813	lid
	0.27521	tools
	0.26551	toolbox
	0.26525	ratchet
	0.25639	screwdrivers
	0.25506	locking
	0.25506	tweezers
	0.25021	magnifying
	0.24566	convenient
	0.24289	lock
	0.24168	handle
	0.24088	socket
	0.24056	adjustment
	0.23946	manual
	0.23892	ratcheting
	0.23591	vise
	0.23563	utensil
	0.23426	lever
	0.23302	pivoting
	0.23004	insert
	0.22976	rotate
	0.22854	spatula
	0.22797	wrenches
	0.22550	tongs
	0.22509	pry
	0.22443	spanner
	0.22425	flashlight
	0.22354	indexing
	0.22348	toothbrush
	0.22138	cordless
	0.21937	shovel
	0.21901	useful
	0.21794	screw
	0.21793	manually
	0.21678	pocket
	0.21668	leverage
	0.21613	pivots
	0.21567	clipboard
	0.21562	handheld
	0.21551	trimmer
	0.21509	organizer
	0.21385	armrest
	0.21332	pivot
	0.21255	latch
made_of_fabric_cloth_material	0.89441
	0.32947	shawl
	0.32352	scarves
	0.31565	poncho
	0.31509	breathable
	0.31043	knitted
	0.30949	drape
	0.30774	knit
	0.29936	scarf
	0.29749	ponchos
	0.29680	fabrics
	0.29497	fleece
	0.29449	garments
	0.29448	fabric
	0.29404	shawls
	0.29387	velour
	0.29360	donning
	0.29167	washable
	0.29084	polyester
	0.28954	sleeveless
	0.28936	garb
	0.28813	spandex
	0.28492	quilted
	0.28433	sewn
	0.28041	attire
	0.28035	garment
	0.27786	tunic
	0.27711	gown
	0.27672	woolen
	0.27568	comfy
	0.27502	headgear
	0.27386	embroidered
	0.27278	dress
	0.27244	sarong
	0.27222	donned
	0.27158	flannel
	0.27113	cuffs
	0.27053	gowns
	0.27020	tartan
	0.26986	pullover
	0.26803	sleeves
	0.26761	cotton
	0.26737	headband
	0.26690	suiting
	0.26686	jumpsuit
	0.26644	frocks
	0.26640	blankets
	0.26574	blanket
	0.26539	robe
	0.26524	bandana
	0.26513	drawstring
is_found_in_seas	0.89655
	0.35336	fisheries
	0.33897	overfishing
	0.33175	fishery
	0.32468	inshore
	0.31523	shrimpers
	0.31414	beached
	0.30911	bluefin
	0.30260	overfished
	0.29703	rockfish
	0.29270	reefs
	0.29036	seabirds
	0.28903	trawl
	0.28601	bottlenose
	0.28551	trawlers
	0.28291	lobstermen
	0.27871	humpback
	0.27605	albacore
	0.27454	watermen
	0.27431	fishermen
	0.27205	krill
	0.27094	toothfish
	0.27083	flounder
	0.26972	plankton
	0.26532	shipwrecks
	0.26186	whales
	0.26069	walruses
	0.25854	porpoises
	0.25726	coho
	0.25582	buoys
	0.25561	sharks
	0.25411	trawling
	0.25305	shellfish
	0.24917	barnacles
	0.24714	estuaries
	0.24668	orca
	0.24603	whale
	0.24574	oceanographer
	0.24476	aquaculture
	0.24301	mollusks
	0.24146	haddock
	0.23997	lobsters
	0.23884	loggerhead
	0.23756	jetties
	0.23730	whaling
	0.23686	mackerel
	0.23669	squid
	0.23609	shrimping
	0.23540	trawler
	0.23302	flotsam
	0.23180	deepwater
does_swim	0.89888
	0.29310	coho
	0.28532	sturgeon
	0.27641	overfishing
	0.27414	turtles
	0.27373	fisheries
	0.27349	bluefin
	0.27309	manatees
	0.26974	humpback
	0.26502	whales
	0.26359	fishery
	0.25955	porpoises
	0.25414	eels
	0.25400	flounder
	0.24710	toothfish
	0.24485	sharks
	0.24292	fishes
	0.24196	otters
	0.23926	sockeye
	0.23923	orcas
	0.23865	seabirds
	0.23753	minke
	0.23680	humpbacks
	0.23605	steelhead
	0.23556	beluga
	0.23548	overfished
	0.23391	bottlenose
	0.23253	hatcheries
	0.23247	freshwater
	0.22579	dolphins
	0.22401	spawning
	0.22031	largemouth
	0.21819	walruses
	0.21801	loggerhead
	0.21787	tadpoles
	0.21724	amphibians
	0.21533	trout
	0.21531	manatee
	0.21411	redfish
	0.21373	estuaries
	0.21358	tarpon
	0.21106	catfish
	0.21015	shad
	0.20917	orca
	0.20574	crayfish
	0.20475	mackerel
	0.20438	grouper
	0.20411	crustaceans
	0.20206	pelicans
	0.20181	terns
	0.20156	rockfish
has_a_back	0.90000
	0.22999	appointed
	0.22430	chairmanship
	0.22429	chaise
	0.22161	reclining
	0.22046	convalescing
	0.21794	chaired
	0.21237	infirm
	0.21147	chairman
	0.20611	armchair
	0.20157	concurred
	0.19470	gelding
	0.19309	chairwoman
	0.19228	courtside
	0.19052	benched
	0.18954	appoints
	0.18707	reclined
	0.18657	reappointed
	0.18653	enthroned
	0.18471	renomination
	0.18424	unseated
	0.18296	recused
	0.18237	chair
	0.18126	reappointment
	0.18074	reelected
	0.17954	benching
	0.17878	congratulates
	0.17695	knighted
	0.17687	bench
	0.17605	recline
	0.17585	relinquished
	0.17478	deposed
	0.17397	subcommittee
	0.17315	reigning
	0.17314	armchairs
	0.17307	throne
	0.17277	wheelchair
	0.17251	concurs
	0.17124	backbench
	0.17122	impeached
	0.17075	racehorse
	0.17040	officeholder
	0.16965	welcomes
	0.16962	stablemate
	0.16931	emeritus
	0.16889	recliner
	0.16868	appoint
	0.16834	racehorses
	0.16834	abdicated
	0.16698	unseating
	0.16663	wheelchairs
is_an_appliance	0.90000
	0.30752	microwaves
	0.30377	microwave
	0.28730	dishwashers
	0.28558	toaster
	0.28526	refrigerators
	0.27446	dishwasher
	0.26879	ovens
	0.25454	stovetop
	0.24486	fridges
	0.24298	dryers
	0.23873	telephones
	0.23750	toasters
	0.23530	dryer
	0.23385	refrigerator
	0.22590	blenders
	0.21608	television
	0.21488	voicemail
	0.21426	televison
	0.21311	convection
	0.21245	telephone
	0.20951	fridge
	0.20796	oven
	0.20469	kettle
	0.20390	freezers
	0.20373	televisions
	0.19699	conditioning
	0.19592	airing
	0.19588	appliances
	0.19357	ironing
	0.19017	cookers
	0.18927	blender
	0.18319	landline
	0.18197	freezer
	0.17945	defrost
	0.17897	cooker
	0.17859	fax
	0.17761	broadband
	0.17696	kettles
	0.17478	dialing
	0.17441	iRobot
	0.17420	subscribers
	0.17392	hookups
	0.17373	landlines
	0.17108	spinoff
	0.17046	programmable
	0.16894	heating
	0.16619	franchisees
	0.16431	franchised
	0.16203	disposals
	0.16061	aired
is_food	0.90323
	0.30539	pork
	0.28340	foie
	0.28319	caramelized
	0.25942	baked
	0.25047	beef
	0.24685	brioche
	0.24392	fattening
	0.24326	potatoes
	0.24299	broiled
	0.24276	fried
	0.24196	pancakes
	0.24146	roasted
	0.24068	crispy
	0.23852	cheddar
	0.23808	crabmeat
	0.23782	lard
	0.23696	corned
	0.23645	veal
	0.23578	gratin
	0.23268	pecan
	0.23175	sourdough
	0.23147	bacon
	0.23077	grilled
	0.22956	fudge
	0.22892	tofu
	0.22791	braised
	0.22693	crusted
	0.22689	truffle
	0.22683	confit
	0.22660	meatloaf
	0.22541	aioli
	0.22471	bagels
	0.22423	polenta
	0.22395	pudding
	0.22382	breads
	0.22326	tenderloin
	0.22309	terrine
	0.22274	chorizo
	0.22254	ricotta
	0.22245	chickpea
	0.22190	muffins
	0.22177	crepes
	0.22149	breaded
	0.22049	meats
	0.22046	sauce
	0.22033	cooked
	0.22001	scallion
	0.22000	macadamia
	0.21969	salted
	0.21941	cheese
is_a_tool	0.90769
	0.31508	pliers
	0.31059	shears
	0.30154	hacksaw
	0.29445	chisel
	0.29036	scalpel
	0.28616	screwdriver
	0.27435	chisels
	0.26697	screwdrivers
	0.26493	sharpened
	0.26446	scraper
	0.26389	squeegee
	0.26375	saws
	0.26025	scissors
	0.25188	tweezers
	0.24773	crowbars
	0.24737	machetes
	0.24534	rakes
	0.24414	sharpen
	0.24239	trowel
	0.23815	shovels
	0.23803	sharpening
	0.23747	pitchforks
	0.23055	hammers
	0.22852	gouge
	0.22690	lopping
	0.22597	pickax
	0.22570	pry
	0.22543	wrench
	0.22307	wrenches
	0.22234	paring
	0.21921	vise
	0.21756	spatula
	0.21537	tamping
	0.21482	grater
	0.21447	brooms
	0.21414	ratcheting
	0.21275	chainsaws
	0.21184	ratchet
	0.21038	iRobot
	0.20895	cutters
	0.20769	ratcheted
	0.20646	serrated
	0.20299	clamps
	0.20150	ratchets
	0.20025	nozzle
	0.19966	wielded
	0.19964	honing
	0.19913	suction
	0.19910	nozzles
	0.19800	jabbed
has_a_bushy_tail	0.90909
	0.26646	skunks
	0.23245	raccoon
	0.22890	raccoons
	0.21011	skunk
	0.20535	squirrels
	0.18714	fox
	0.17917	squirrel
	0.17854	foxes
	0.16002	vs.
	0.15996	nutria
	0.14808	coyotes
	0.13755	grata
	0.13573	xB
	0.13020	trappers
	0.12857	pranksters
	0.12799	iRobot
	0.12751	coyote
	0.12596	d'Affaires
	0.12328	v.
	0.11061	ruminations
	0.11001	aired
	0.10743	vs
	0.10547	washingtonpost.com
	0.10536	biathletes
	0.10349	felonious
	0.10344	president/general
	0.10102	airing
	0.10082	reprises
	0.10064	a.k.a
	0.09876	rabid
	0.09822	premiering
	0.09715	al-Bared
	0.09644	outtakes
	0.09564	muckraking
	0.09554	spoofs
	0.09545	spoofed
	0.09417	spongiform
	0.09390	datelined
	0.09388	correspondent
	0.09357	outsmarted
	0.09355	abatement
	0.09312	funnyman
	0.09272	parodies
	0.09252	daffy
	0.09166	icasualties.org
	0.09079	sleuths
	0.09036	funnier
	0.08870	felines
	0.08859	mischievous
	0.08857	d'Epargne
is_an_amphibian	0.90909
	0.21156	toad
	0.20196	rattlesnake
	0.19619	alligator
	0.19152	crocodile
	0.18245	toads
	0.17415	d'Affaires
	0.17250	washingtonpost.com
	0.16566	frog
	0.16111	al-Dulaimi
	0.15798	amphibians
	0.15313	crocodiles
	0.14825	tadpoles
	0.14748	alligators
	0.14699	frogs
	0.14157	v.
	0.13370	d'Alene
	0.13073	salamanders
	0.12981	al-Turki
	0.12935	bayous
	0.12849	announces
	0.12746	diGenova
	0.12743	hydrologist
	0.12242	rattlesnakes
	0.11284	congratulates
	0.11255	amphibian
	0.11236	croc
	0.10964	al-Yawer
	0.10795	sinkholes
	0.10674	al-Ahmad
	0.10590	atrazine
	0.10488	al-Mashhadani
	0.10480	headwaters
	0.10377	nonrecurring
	0.10343	jeou
	0.10173	al-Douri
	0.10150	al-Janabi
	0.10035	d'affaires
	0.10013	keynote
	0.09905	al-Hassani
	0.09792	al-Marri
	0.09671	al-Dabbagh
	0.09523	par-72
	0.09478	feuded
	0.09473	rebuffs
	0.09452	demographer
	0.09426	extraditions
	0.09396	zu
	0.09222	trademarks
	0.09157	emption
	0.09139	vs.
is_an_electrical_appliance	0.90909
	0.33842	microwaves
	0.33606	refrigerators
	0.32142	dishwashers
	0.28337	fridges
	0.27671	dishwasher
	0.27328	microwave
	0.26827	televisions
	0.25563	television
	0.25288	airing
	0.25276	televison
	0.24509	toaster
	0.23950	spinoffs
	0.23574	reruns
	0.23494	spinoff
	0.23301	aired
	0.23272	fridge
	0.23179	refrigerator
	0.23173	toasters
	0.22882	freezers
	0.21510	premiering
	0.20138	disposals
	0.20015	premieres
	0.19987	ovens
	0.19838	appliances
	0.19625	sitcoms
	0.19315	miniseries
	0.18766	dryers
	0.17488	iRobot
	0.16887	dryer
	0.16522	defrost
	0.16373	freezer
	0.16064	iVillage
	0.16034	telecasts
	0.15814	hookups
	0.15799	premiered
	0.15467	primetime
	0.15439	rerun
	0.15242	refrigeration
	0.15193	sitcom
	0.15186	finales
	0.15025	syndicated
	0.14621	rebroadcast
	0.14593	iTV
	0.14360	ironing
	0.14286	infomercials
	0.14258	telecast
	0.14198	ratings
	0.14185	starred
	0.14103	franchised
	0.13900	kitchens
is_hard_to_play	0.90909
	0.17624	bagpipes
	0.16804	tuba
	0.16248	concertmaster
	0.16065	trumpet
	0.15677	flute
	0.15430	trombone
	0.15350	oboe
	0.15346	views
	0.15172	trumpets
	0.14857	harp
	0.14696	accordion
	0.14532	frontpage
	0.14366	guitarists
	0.14207	bagpipe
	0.14129	washingtonpost.com
	0.14062	flutist
	0.14050	clarinet
	0.13834	violins
	0.13246	violin
	0.12987	guitarist
	0.12870	guitar
	0.12506	flutes
	0.12409	guitars
	0.11995	tenors
	0.11796	violinists
	0.11572	tuitions
	0.11552	violinist
	0.11412	auditioned
	0.11125	clarinetist
	0.10926	choirs
	0.10890	contra
	0.10839	apprehensions
	0.10734	singled
	0.10728	icasualties.org
	0.10672	y
	0.10560	violist
	0.10301	refinancings
	0.10108	frets
	0.10099	vocalist
	0.10060	orchestras
	0.10058	flamenco
	0.10012	flied
	0.09816	mariachi
	0.09626	fret
	0.09605	soprano
	0.09586	soloists
	0.09552	al-Awlaki
	0.09530	musicians
	0.09472	folkloric
	0.09466	seconded
is_rolled	0.90909
	0.28713	cigarettes
	0.28229	cigars
	0.26000	tobacco
	0.25586	cigarette
	0.25367	smokers
	0.24213	nicotine
	0.24114	nonsmokers
	0.22241	cigar
	0.21859	smokeless
	0.21461	smokes
	0.20740	dice
	0.19493	opined
	0.19391	cessation
	0.19314	smoking
	0.18638	carcinogens
	0.18609	tongue
	0.18257	gente
	0.18156	concurring
	0.17100	sobre
	0.16966	certifies
	0.16910	cosas
	0.16832	exhaled
	0.16784	por
	0.16750	dijo
	0.16346	vez
	0.15995	exhaling
	0.15866	y
	0.15828	que
	0.15440	parte
	0.15429	quitting
	0.15392	tongues
	0.15208	porque
	0.15147	menthol
	0.14890	comScore
	0.14825	casinos
	0.14814	al-Zahar
	0.14745	abstaining
	0.14625	grata
	0.14571	personas
	0.14542	espanol
	0.14445	smoker
	0.14410	carnal
	0.14274	cancers
	0.14240	gambling
	0.14186	legalization
	0.14150	wagered
	0.13939	acerca
	0.13747	otros
	0.13685	lingual
	0.13669	mesothelioma
does_grow	0.91579
	0.38497	cultivars
	0.31895	flowering
	0.31891	seedlings
	0.30014	alfalfa
	0.29989	herbaceous
	0.29550	sprouts
	0.29400	cultivated
	0.29282	plantings
	0.28908	planted
	0.28682	soybeans
	0.28399	chard
	0.28307	soybean
	0.28207	lettuces
	0.27894	legumes
	0.27892	grasses
	0.27686	perennials
	0.27637	conifers
	0.27394	crops
	0.27304	rapeseed
	0.27303	plants
	0.27167	sunflower
	0.27028	seeds
	0.26942	radishes
	0.26781	kale
	0.26544	greens
	0.26486	seedling
	0.26325	shrubs
	0.26212	macadamia
	0.25870	basil
	0.25851	annuals
	0.25832	blooms
	0.25768	blossoms
	0.25650	dogwoods
	0.25565	cilantro
	0.25528	persimmon
	0.25516	papaya
	0.25477	avocado
	0.25241	blooming
	0.25140	harvested
	0.25072	foliage
	0.25033	replanted
	0.25020	choy
	0.24944	tubers
	0.24910	maize
	0.24905	peony
	0.24815	sunflowers
	0.24795	hibiscus
	0.24767	persimmons
	0.24710	sprouted
	0.24706	radish
is_an_invertebrate	0.91667
	0.24081	tentacles
	0.23231	washingtonpost.com
	0.19180	scorpions
	0.18418	mollusks
	0.18355	jellyfish
	0.17897	tarantula
	0.17750	slithering
	0.17721	snails
	0.17636	swarms
	0.17549	worms
	0.17527	squid
	0.17437	crustaceans
	0.17265	locusts
	0.17227	snail
	0.17034	mutating
	0.16979	venomous
	0.16808	telegram.com
	0.16557	proxies
	0.16456	zombies
	0.16446	slug
	0.16372	iRobot
	0.16213	malware
	0.15932	cyberattacks
	0.15826	bots
	0.15763	subscriber
	0.15729	worm
	0.15633	slugs
	0.15592	amoeba
	0.15477	parsed
	0.15416	viruses
	0.15403	firewalls
	0.15286	plagues
	0.15267	vulnerabilities
	0.15244	locust
	0.15062	scorpion
	0.14870	octopus
	0.14836	robots
	0.14786	backbones
	0.14504	deadlier
	0.14464	supercomputer
	0.14257	undead
	0.14156	spoofed
	0.14141	senders
	0.14069	solicitations
	0.14063	phishing
	0.14007	servers
	0.13971	spammers
	0.13869	patacas
	0.13797	invertebrates
	0.13729	baseliner
made_of_plastic	0.91827
	0.31120	rearview
	0.28509	portable
	0.28200	backboard
	0.27867	retractable
	0.27822	collapsible
	0.27699	telescopic
	0.27509	windshield
	0.27251	wheeled
	0.26765	handlebar
	0.26679	windscreen
	0.25962	mixer
	0.25948	visor
	0.25806	caddy
	0.25708	windshields
	0.25596	swivel
	0.25420	motorized
	0.25384	squeegee
	0.25263	wheels
	0.24837	luggage
	0.24806	folding
	0.24618	handheld
	0.24483	dishwasher
	0.24311	motorised
	0.24265	visors
	0.24191	outfitted
	0.24021	wiper
	0.23983	mirrors
	0.23869	organizer
	0.23853	armrest
	0.23831	steering
	0.23820	duffel
	0.23817	uprights
	0.23796	turntable
	0.23733	stroller
	0.23505	wheelchairs
	0.23497	durable
	0.23372	stainless
	0.23309	equipped
	0.23294	inflatable
	0.23265	eyeglass
	0.23261	washer
	0.23243	stowed
	0.22964	handlebars
	0.22912	sunroof
	0.22834	countertop
	0.22766	adjustable
	0.22751	bucket
	0.22691	caddies
	0.22627	lid
	0.22626	trolleys
is_eaten_edible	0.92203
	0.32531	poached
	0.31605	spinach
	0.31416	broiled
	0.30912	eggplant
	0.30823	braised
	0.30766	confit
	0.30661	grilled
	0.30348	asparagus
	0.30240	sauteed
	0.29864	scallops
	0.29655	veal
	0.29525	artichoke
	0.29503	watercress
	0.29503	foie
	0.29470	caramelized
	0.29212	zucchini
	0.29207	roasted
	0.29066	prawn
	0.28875	fritters
	0.28841	polenta
	0.28649	stewed
	0.28625	risotto
	0.28571	prawns
	0.28559	gratin
	0.28538	terrine
	0.28423	shiitake
	0.28419	marinated
	0.28301	crabmeat
	0.28227	crispy
	0.28149	tartare
	0.27805	shrimp
	0.27653	pork
	0.27653	chickpea
	0.27623	breaded
	0.27402	dumplings
	0.27383	beef
	0.27321	horseradish
	0.27249	turbot
	0.27196	tomato
	0.27160	shrimps
	0.27003	tilapia
	0.26977	mozzarella
	0.26910	aioli
	0.26906	beet
	0.26894	fried
	0.26880	null
	0.26850	cauliflower
	0.26720	deviled
	0.26650	curried
	0.26639	broccoli
made_of_cotton	0.92500
	0.31954	garments
	0.29873	undergarments
	0.29845	sweaters
	0.29708	knit
	0.29517	shawls
	0.29302	blouses
	0.29229	shawl
	0.29092	knitted
	0.28682	scarves
	0.28328	garment
	0.27902	woolen
	0.27760	spandex
	0.27503	sleeveless
	0.27294	fabrics
	0.27119	flannel
	0.26840	socks
	0.26780	sleeves
	0.26777	sweater
	0.26738	blouse
	0.26294	cardigan
	0.25967	cashmere
	0.25883	cardigans
	0.25803	cotton
	0.25759	pajamas
	0.25655	plaid
	0.25641	fleece
	0.25620	washable
	0.25494	leggings
	0.25459	gowns
	0.25399	fabric
	0.25325	polyester
	0.25032	wool
	0.24947	skirt
	0.24879	scarf
	0.24830	undershirt
	0.24827	overcoats
	0.24808	trousers
	0.24712	turtleneck
	0.24625	linen
	0.24284	pants
	0.24274	dress
	0.24125	outerwear
	0.24105	gown
	0.23980	bodysuits
	0.23930	robe
	0.23925	pyjamas
	0.23798	sleeved
	0.23751	nightgown
	0.23519	ruffle
	0.23516	pullover
has_four_legs	0.93023
	0.25226	animals
	0.25029	euthanized
	0.22508	burros
	0.21778	purebred
	0.21658	herd
	0.21186	animal
	0.20939	cheetahs
	0.20665	llamas
	0.20609	cats
	0.20456	wolves
	0.20318	foals
	0.20185	horses
	0.20174	pups
	0.20107	felines
	0.20051	lioness
	0.19968	pets
	0.19867	herds
	0.19758	cheetah
	0.19749	zebras
	0.19721	puppies
	0.19643	lion
	0.19588	sired
	0.19454	puppy
	0.19443	leopards
	0.19207	foal
	0.19109	hippo
	0.18563	kittens
	0.18503	snoozing
	0.18452	bighorn
	0.18389	cows
	0.18350	neutered
	0.18324	wolf
	0.18192	goats
	0.18110	companions
	0.18100	hyena
	0.18035	ponies
	0.17993	sheep
	0.17970	cat
	0.17963	tigers
	0.17864	elephants
	0.17835	dogs
	0.17784	leopard
	0.17758	lambs
	0.17715	pup
	0.17473	hippopotamus
	0.17374	ornery
	0.17335	sire
	0.17248	bison
	0.17203	lions
	0.17130	cuddly
does_photosynthesise	0.93103
	0.31287	conifers
	0.30257	grasses
	0.29235	poppies
	0.28309	wildflowers
	0.27709	evergreens
	0.27649	perennials
	0.27106	rhododendrons
	0.26419	maples
	0.26144	ferns
	0.25520	shrubs
	0.24983	flowering
	0.24814	annuals
	0.24369	meadows
	0.24219	evergreen
	0.24127	azaleas
	0.24004	willows
	0.23771	verbena
	0.23692	plants
	0.23645	blooms
	0.23639	elms
	0.23175	poplar
	0.23065	ragweed
	0.23031	pansies
	0.23004	herbaceous
	0.22922	birch
	0.22919	fern
	0.22622	dogwoods
	0.22613	perennial
	0.22483	geraniums
	0.22457	sunflowers
	0.22337	seedlings
	0.22232	hydrangea
	0.22206	plantings
	0.22201	hillsides
	0.22081	oaks
	0.21964	geranium
	0.21935	wildflower
	0.21789	pines
	0.21738	camellias
	0.21617	hydrangeas
	0.21606	foliage
	0.21497	sycamore
	0.21445	shrub
	0.21380	chaparral
	0.21329	saplings
	0.21312	roadsides
	0.21268	daisies
	0.21198	mountainsides
	0.20996	eucalyptus
	0.20852	dandelions
is_warm	0.93103
	0.31480	mittens
	0.27387	cozy
	0.25199	parkas
	0.24381	cosy
	0.23841	sweaters
	0.22556	overcoats
	0.22377	warmest
	0.22141	parka
	0.22005	knit
	0.21931	warmth
